Record_ID,Date,Year,Month,Season,Country,City,Latitude,Longitude,Population_Density_per_km2,Green_Cover_Pct,AQI,AQI_Category,Pollution_Alert_Level,PM2_5_ugm3,PM10_ugm3,NO2_ugm3,SO2_ugm3,CO_mgm3,O3_ugm3,VOC_ugm3,NH3_ugm3,Lead_Pb_ugm3,Benzene_ugm3,Formaldehyde_ugm3,Black_Carbon_ugm3,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Wind_Direction,Atmospheric_Pressure_hPa,Visibility_km,Weather_Condition,Primary_Pollution_Source,Industry_Nearby,Traffic_Density,Health_Effects,Associated_Diseases,Respiratory_Risk_Index,Cardiovascular_Risk_Index,Cancer_Risk_Index,Daily_Mortality_Risk,Exceeds_WHO_PM25_Standard,WHO_PM25_Guideline_ugm3
GAP-01689,2024-07-23,2024,7,Summer,Philippines,Manila,-28.6498,-88.9132,13594,1.7,216,Very Unhealthy,Emergency,138.91,233.22,147.63,61.91,6.5,53.05,293.66,7.72,0.2318,6.478,46.03,17.14,7.4,45.4,29.4,E,962.1,7.3,Sunny,Pesticide Spraying,Yes,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",43.2,36.0,1.708,High,Yes,15
GAP-01690,2023-09-29,2023,9,Autumn,Australia,Perth,24.1254,121.0179,47226,39.2,1,Good,None,0.62,1.05,0.37,0.13,0.01,51.55,0.93,29.95,1.1521,10.775,11.0,14.29,20.6,86.2,29.3,S,994.1,9.99,Windy,Residential Heating (Wood/Coal),No,Very High,No significant health effects,None,0.2,0.2,3.063,Low,No,15
GAP-01691,2018-06-08,2018,6,Summer,Russia,St. Petersburg,13.6547,38.2594,35151,12.6,170,Unhealthy,Warning,111.27,273.11,195.86,57.87,2.69,22.35,16.16,49.35,0.0552,14.811,35.77,2.85,39.4,55.9,31.7,SW,1032.1,7.88,Windy,Waste Incineration,No,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",34.0,28.3,1.566,Moderate,Yes,15
GAP-01692,2023-07-21,2023,7,Summer,Saudi Arabia,Mecca,-8.2515,37.1576,11619,53.9,169,Unhealthy,Warning,107.74,217.5,22.27,47.51,6.14,46.62,6.76,25.96,0.39,9.71,38.2,13.45,42.1,29.5,8.1,W,1008.4,7.89,Hazy,Vehicle Emissions,No,Low,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",33.8,28.2,2.03,Moderate,Yes,15
GAP-01693,2020-02-15,2020,2,Winter,Russia,St. Petersburg,38.7859,44.1351,13095,3.5,74,Moderate,Advisory,37.47,58.29,21.22,33.26,3.9,144.33,15.4,11.66,0.1693,17.158,10.89,19.47,16.0,57.9,7.2,S,1010.8,9.07,Windy,Vehicle Emissions,Yes,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,14.8,12.3,1.414,Low,Yes,15
GAP-01694,2015-04-07,2015,4,Spring,UK,Manchester,33.6445,102.6026,25165,13.1,41,Good,None,17.62,40.5,37.12,6.59,1.7,119.59,45.55,15.78,0.1541,2.131,15.05,5.05,17.1,48.5,31.3,SW,1017.4,9.49,Rainy,Cement Production,No,High,No significant health effects,None,8.2,6.8,0.716,Low,Yes,15
GAP-01695,2021-12-04,2021,12,Winter,Philippines,Manila,-51.0678,-41.3179,27207,32.3,153,Unhealthy,Warning,90.75,158.75,103.48,55.67,2.34,91.01,30.24,42.93,0.8607,10.754,23.74,17.83,44.8,64.8,26.5,NW,975.4,8.09,Rainy,Shipping Ports,Yes,Low,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",30.6,25.5,2.734,Moderate,Yes,15
GAP-01696,2023-02-08,2023,2,Winter,Nigeria,Onitsha,34.3251,-107.0096,47358,47.9,363,Hazardous,Hazardous Emergency,207.89,496.44,376.29,55.72,20.33,103.4,426.27,33.47,0.1387,12.408,28.07,28.63,-5.3,67.7,16.9,NW,990.3,5.46,Hazy,Biomass Burning,No,Low,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",72.6,60.5,1.459,Very High,Yes,15
GAP-01697,2017-10-20,2017,10,Autumn,Poland,Wroclaw,-25.1743,-110.458,30677,14.6,12,Good,None,6.04,12.97,8.49,4.24,0.5,104.49,9.34,29.78,0.6704,2.338,41.81,26.73,31.0,61.4,20.1,S,997.6,9.85,Cloudy,Pesticide Spraying,No,Low,No significant health effects,None,2.4,2.0,2.294,Low,No,15
GAP-01698,2018-02-04,2018,2,Winter,India,Hyderabad,-26.1373,87.0168,4139,32.0,195,Unhealthy,Warning,136.07,259.45,234.32,17.44,6.33,173.29,31.09,47.92,1.3788,18.999,42.38,25.75,24.1,29.4,25.7,SW,1038.3,7.56,Sunny,Steel Manufacturing,No,Low,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",39.0,32.5,4.555,Moderate,Yes,15
GAP-01699,2018-08-22,2018,8,Summer,Bangladesh,Dhaka,35.1307,-14.0644,16500,49.4,311,Hazardous,Hazardous Emergency,210.06,365.07,282.06,85.74,17.0,92.78,223.27,70.73,1.307,15.773,35.39,20.51,-11.6,76.0,22.5,W,984.2,6.11,Rainy,Agricultural Burning,Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",62.2,51.8,4.11,Very High,Yes,15
GAP-01700,2019-12-01,2019,12,Winter,Iran,Tehran,47.437,-3.7025,25533,13.2,425,Hazardous,Hazardous Emergency,222.15,357.33,109.78,172.86,8.56,54.94,593.22,52.95,0.1723,2.957,13.98,18.02,30.2,34.2,30.5,SE,968.7,4.69,Clear,Chemical Plants,No,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",85.0,70.8,0.772,Very High,Yes,15
GAP-01701,2024-10-06,2024,10,Autumn,Bangladesh,Dhaka,-43.7283,-117.0862,27337,33.1,468,Hazardous,Hazardous Emergency,254.63,446.13,376.4,154.77,18.04,134.64,302.1,1.34,0.3975,18.924,38.28,6.09,-11.0,40.9,29.4,SW,968.5,4.15,Foggy,Waste Incineration,No,Medium,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",93.6,78.0,2.507,Very High,Yes,15
GAP-01702,2017-07-21,2017,7,Summer,France,Toulouse,58.6783,-28.3083,48412,4.6,60,Moderate,Advisory,36.23,74.15,62.75,4.98,2.42,43.28,58.07,11.38,0.2239,6.631,20.39,15.21,19.8,51.3,2.1,NW,987.5,9.25,Windy,Waste Incineration,No,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,12.0,10.0,1.187,Low,Yes,15
GAP-01703,2023-05-21,2023,5,Spring,Germany,Frankfurt,-5.4646,20.1717,25372,34.7,127,Unhealthy for Sensitive Groups,Watch,74.71,149.93,125.13,61.06,4.05,72.46,186.34,61.94,1.1659,12.039,25.6,16.74,24.1,43.2,27.5,N,1032.7,8.41,Hazy,Agricultural Burning,Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",25.4,21.2,3.446,Moderate,Yes,15
GAP-01704,2023-12-14,2023,12,Winter,Mexico,Puebla,-46.8197,14.5798,5969,13.4,189,Unhealthy,Warning,112.91,176.99,136.46,71.14,4.07,18.67,141.09,66.86,0.3781,14.369,20.69,2.26,3.2,37.6,31.7,N,1038.5,7.64,Clear,Volcanic Activity,Yes,High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",37.8,31.5,1.888,Moderate,Yes,15
GAP-01705,2015-05-12,2015,5,Spring,Turkey,Bursa,-15.7705,23.8562,9320,24.2,105,Unhealthy for Sensitive Groups,Watch,56.52,138.74,43.73,25.94,3.09,117.07,32.65,21.54,1.2883,16.246,39.56,23.24,12.6,74.1,13.9,SW,968.1,8.69,Smoggy,Sandstorm/Dust Storm,No,High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",21.0,17.5,4.18,Moderate,Yes,15
GAP-01706,2023-03-28,2023,3,Spring,Australia,Sydney,60.8369,109.9716,40334,7.6,145,Unhealthy for Sensitive Groups,Watch,64.45,130.13,180.7,39.19,1.46,150.11,51.05,30.25,0.6437,6.86,20.52,23.97,-1.6,51.4,1.2,NE,1000.6,8.19,Foggy,Biomass Burning,Yes,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",29.0,24.2,2.041,Moderate,Yes,15
GAP-01707,2024-06-28,2024,6,Summer,Philippines,Davao,-35.7168,-128.4816,19655,16.6,78,Moderate,Advisory,36.98,88.95,2.78,23.58,5.37,96.45,2.29,18.29,1.3837,0.439,20.04,23.8,35.3,52.0,8.5,NE,1008.0,9.03,Cloudy,Biomass Burning,No,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,15.6,13.0,3.19,Low,Yes,15
GAP-01708,2019-11-01,2019,11,Autumn,Thailand,Pattaya,45.053,78.573,35630,54.3,171,Unhealthy,Warning,93.59,206.37,179.34,57.02,8.1,123.18,72.76,31.21,0.925,1.405,15.12,12.49,17.0,52.8,25.3,S,997.9,7.86,Smoggy,Steel Manufacturing,No,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",34.2,28.5,2.223,Moderate,Yes,15
GAP-01709,2022-04-07,2022,4,Spring,USA,Chicago,-31.5572,-126.6556,25216,18.0,52,Moderate,Advisory,34.97,58.09,55.62,11.08,0.76,169.48,75.18,41.4,0.7043,18.027,30.01,8.35,10.5,83.6,30.2,SW,1035.1,9.35,Hazy,Steel Manufacturing,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,10.4,8.7,2.91,Low,Yes,15
GAP-01710,2015-01-27,2015,1,Winter,Turkey,Izmir,41.1939,139.9443,44788,37.6,154,Unhealthy,Warning,98.94,202.42,73.53,47.14,8.59,70.25,109.72,6.07,0.896,7.193,21.96,12.97,22.9,60.4,15.1,W,961.4,8.07,Smoggy,Vehicle Emissions,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",30.8,25.7,2.591,Moderate,Yes,15
GAP-01711,2017-11-26,2017,11,Autumn,Saudi Arabia,Jeddah,12.5713,-77.1978,9638,59.3,105,Unhealthy for Sensitive Groups,Watch,70.97,175.04,26.07,8.14,3.43,127.18,70.72,71.5,1.0764,12.716,4.02,5.67,10.7,95.9,12.0,SE,1010.4,8.69,Rainy,Biomass Burning,No,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",21.0,17.5,2.869,Moderate,Yes,15
GAP-01712,2018-12-23,2018,12,Winter,Thailand,Pattaya,13.4543,35.6791,44880,21.9,105,Unhealthy for Sensitive Groups,Watch,71.04,108.44,59.11,16.76,4.54,11.59,112.75,39.31,1.0513,9.011,23.97,26.92,-2.3,29.1,19.8,E,1012.8,8.69,Windy,Construction Dust,Yes,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",21.0,17.5,3.033,Moderate,Yes,15
GAP-01713,2015-04-18,2015,4,Spring,Nigeria,Lagos,32.3845,-95.5108,46288,25.0,392,Hazardous,Hazardous Emergency,157.46,373.28,158.18,99.32,6.34,60.49,406.82,34.94,0.9411,16.489,17.37,17.27,31.7,72.9,19.1,N,990.7,5.1,Smoggy,Agricultural Burning,No,Low,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",78.4,65.3,3.054,Very High,Yes,15
GAP-01714,2017-07-31,2017,7,Summer,Kenya,Mombasa,-39.1833,134.0941,46365,1.1,127,Unhealthy for Sensitive Groups,Watch,59.17,114.52,17.35,45.64,5.32,83.85,100.34,52.81,1.4922,15.525,27.25,23.23,13.5,37.4,9.5,SE,992.0,8.41,Hazy,Construction Dust,No,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",25.4,21.2,4.306,Moderate,Yes,15
GAP-01715,2017-06-08,2017,6,Summer,Germany,Munich,-44.1935,74.4256,4033,41.2,142,Unhealthy for Sensitive Groups,Watch,95.98,202.28,96.16,52.94,3.86,42.93,181.01,5.47,1.2119,2.157,31.47,14.57,44.9,44.1,33.5,SW,992.3,8.22,Cloudy,Vehicle Emissions,Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",28.4,23.7,3.161,Moderate,Yes,15
GAP-01716,2015-04-15,2015,4,Spring,Ethiopia,Dire Dawa,8.9606,2.555,33354,17.0,292,Very Unhealthy,Emergency,135.59,219.18,216.83,126.08,15.1,149.18,122.01,70.99,0.5662,17.064,23.82,8.4,0.6,60.0,3.2,NW,1034.4,6.35,Sunny,Construction Dust,No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",58.4,48.7,2.462,High,Yes,15
GAP-01717,2017-03-24,2017,3,Spring,South Africa,Pretoria,-22.4883,-41.3428,18874,5.0,54,Moderate,Advisory,26.63,57.0,49.03,22.62,2.97,64.36,37.26,10.51,0.3867,10.467,5.49,17.33,8.4,13.1,15.5,SE,982.5,9.32,Foggy,Oil Refinery,Yes,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,10.8,9.0,1.407,Low,Yes,15
GAP-01718,2016-10-29,2016,10,Autumn,South Korea,Seoul,27.5084,106.7899,12979,9.3,58,Moderate,Advisory,35.93,87.38,75.4,27.44,3.83,178.47,33.61,75.92,1.1418,3.452,2.75,6.83,31.7,65.6,8.2,SE,1019.4,9.28,Smoggy,Power Plants (Gas),No,High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.6,9.7,2.511,Low,Yes,15
GAP-01719,2017-05-11,2017,5,Spring,Saudi Arabia,Jeddah,-52.8468,19.3782,24859,2.9,75,Moderate,Advisory,46.41,82.87,55.1,28.77,0.26,128.12,49.98,35.73,1.361,17.209,3.35,18.74,11.2,20.4,29.9,NE,965.7,9.06,Windy,Volcanic Activity,No,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,15.0,12.5,3.649,Low,Yes,15
GAP-01720,2020-02-15,2020,2,Winter,South Korea,Seoul,18.6393,106.7164,29972,58.4,158,Unhealthy,Warning,109.71,169.04,110.45,8.47,1.9,113.78,57.92,60.18,0.7718,4.442,24.94,0.53,36.8,11.1,0.7,N,1008.9,8.03,Hazy,Vehicle Emissions,No,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",31.6,26.3,2.264,Moderate,Yes,15
GAP-01721,2018-12-23,2018,12,Winter,Kenya,Nairobi,-38.5602,-118.0816,3366,13.8,156,Unhealthy,Warning,79.14,148.18,119.88,63.28,1.7,16.68,185.58,52.16,1.2321,19.536,12.94,6.23,5.5,87.3,1.0,SW,960.8,8.05,Windy,Mining Operations,Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",31.2,26.0,3.7,Moderate,Yes,15
GAP-01722,2022-04-18,2022,4,Spring,Brazil,Sao Paulo,-34.9129,-61.0873,32401,11.9,210,Very Unhealthy,Emergency,118.79,205.42,234.03,77.51,4.51,138.07,81.14,54.35,0.1787,13.876,12.32,17.39,-4.7,73.9,2.6,W,973.2,7.38,Smoggy,Garbage Burning,Yes,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",42.0,35.0,1.298,High,Yes,15
GAP-01723,2024-07-03,2024,7,Summer,India,Kolkata,67.224,-29.2518,45210,23.5,115,Unhealthy for Sensitive Groups,Watch,68.11,143.05,81.75,42.54,7.31,179.82,81.84,79.6,1.096,13.181,32.16,27.37,41.9,25.7,17.5,SE,1035.3,8.56,Foggy,Wildfire/Forest Fire,Yes,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",23.0,19.2,3.494,Moderate,Yes,15
GAP-01724,2023-07-20,2023,7,Summer,Bangladesh,Narayanganj,-9.4016,-22.346,33832,54.4,332,Hazardous,Hazardous Emergency,151.41,294.72,30.13,8.25,23.51,147.8,267.76,42.51,1.1234,6.899,38.21,14.81,23.3,94.9,16.8,N,993.5,5.85,Smoggy,Industrial Factories,Yes,High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",66.4,55.3,3.356,Very High,Yes,15
GAP-01725,2024-03-26,2024,3,Spring,Egypt,Luxor,-15.6408,-37.7044,9382,39.5,149,Unhealthy for Sensitive Groups,Watch,70.35,107.92,145.73,17.97,6.84,165.82,212.56,1.35,0.4763,16.764,27.05,24.32,36.2,49.0,12.9,E,996.4,8.14,Foggy,Cement Production,Yes,Medium,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",29.8,24.8,2.332,Moderate,Yes,15
GAP-01726,2017-01-13,2017,1,Winter,Vietnam,Da Nang,61.635,-65.404,16091,46.6,121,Unhealthy for Sensitive Groups,Watch,53.58,111.69,127.31,17.0,7.68,140.84,89.78,10.38,1.4552,12.522,26.1,26.62,10.3,59.6,30.1,SW,991.4,8.49,Sunny,Power Plants (Gas),Yes,Low,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",24.2,20.2,4.059,Moderate,Yes,15
GAP-01727,2019-07-12,2019,7,Summer,Indonesia,Bandung,-1.0773,134.3725,47406,43.7,259,Very Unhealthy,Emergency,143.62,262.17,103.8,120.37,17.74,97.23,105.23,9.09,0.2357,10.493,15.74,1.74,12.3,75.7,31.3,SW,1006.8,6.76,Clear,Shipping Ports,No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",51.8,43.2,1.311,High,Yes,15
GAP-01728,2024-12-19,2024,12,Winter,France,Paris,-2.6999,-24.7447,45792,1.2,53,Moderate,Advisory,21.81,48.13,27.38,17.98,2.55,66.12,78.46,29.21,0.9483,16.286,7.7,9.37,-3.1,78.8,28.1,NW,980.5,9.34,Clear,Industrial Factories,Yes,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,10.6,8.8,2.865,Low,Yes,15
GAP-01729,2023-07-21,2023,7,Summer,Iran,Tabriz,27.8315,-47.0345,40321,5.3,204,Very Unhealthy,Emergency,101.85,203.53,72.48,80.07,10.91,55.78,34.42,1.01,0.8955,4.306,1.12,11.09,42.7,70.7,30.1,E,971.6,7.45,Smoggy,Wildfire/Forest Fire,Yes,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",40.8,34.0,2.029,High,Yes,15
GAP-01730,2016-01-13,2016,1,Winter,Colombia,Bogota,36.3015,58.6611,14822,16.7,135,Unhealthy for Sensitive Groups,Watch,68.81,130.89,51.93,15.07,3.69,118.7,192.35,56.6,1.1696,6.191,5.68,9.1,9.2,70.7,32.9,W,1024.7,8.31,Sunny,Power Plants (Coal),Yes,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",27.0,22.5,2.762,Moderate,Yes,15
GAP-01731,2016-07-04,2016,7,Summer,Saudi Arabia,Mecca,61.9453,105.2303,29579,54.6,172,Unhealthy,Warning,97.86,221.5,83.97,13.36,1.37,29.12,245.32,76.19,1.4532,6.12,9.98,29.44,44.3,16.9,26.5,N,983.1,7.85,Windy,Mining Operations,No,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",34.4,28.7,3.412,Moderate,Yes,15
GAP-01732,2022-05-12,2022,5,Spring,Bangladesh,Gazipur,48.8209,-75.6827,10651,31.5,360,Hazardous,Hazardous Emergency,163.75,280.1,252.79,108.14,1.23,80.3,449.94,36.1,0.2546,19.102,13.68,24.05,-3.4,47.2,17.4,SW,1000.1,5.5,Sunny,Pesticide Spraying,Yes,Very High,Health emergency: everyone is affected; life-threatening for sensitive groups,"Severe COPD, Heart Failure, Lung Cancer, Neurological Damage, Premature Death",72.0,60.0,1.738,Very High,Yes,15
GAP-01733,2017-03-14,2017,3,Spring,Vietnam,Da Nang,23.9846,137.286,17511,38.9,246,Very Unhealthy,Emergency,149.59,365.8,14.53,32.98,14.17,39.48,46.59,4.65,0.7542,15.378,48.11,8.39,-7.7,45.4,2.4,E,986.5,6.92,Rainy,Residential Heating (Wood/Coal),Yes,Medium,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",49.2,41.0,3.24,High,Yes,15
GAP-01734,2023-05-03,2023,5,Spring,Canada,Toronto,-29.5638,-21.9396,12280,53.0,59,Moderate,Advisory,31.62,64.0,55.28,24.02,2.94,176.17,72.82,62.4,1.2678,5.696,21.89,17.15,12.7,84.6,1.4,NE,976.7,9.26,Rainy,Oil Refinery,No,Low,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.8,9.8,3.258,Low,Yes,15
GAP-01735,2017-01-26,2017,1,Winter,Brazil,Manaus,20.2255,95.2141,18913,29.7,179,Unhealthy,Warning,92.52,167.37,86.32,70.99,4.15,148.5,154.42,62.66,1.3784,2.855,17.52,2.14,9.4,30.9,20.2,S,1022.7,7.76,Foggy,Chemical Plants,No,High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",35.8,29.8,3.25,Moderate,Yes,15
GAP-01736,2019-03-16,2019,3,Spring,France,Toulouse,26.027,-34.4165,47670,20.9,55,Moderate,Advisory,22.58,44.74,65.1,19.72,3.6,124.59,4.95,77.47,1.3771,2.619,6.08,16.4,30.4,43.6,5.2,E,1000.8,9.31,Clear,Biomass Burning,Yes,Very High,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,11.0,9.2,3.007,Low,Yes,15
GAP-01737,2017-01-16,2017,1,Winter,Philippines,Manila,31.8511,-17.2972,15021,56.9,186,Unhealthy,Warning,129.92,295.0,200.22,70.98,3.73,35.54,156.74,76.38,1.3176,2.227,3.32,26.28,21.8,36.8,19.9,N,977.7,7.67,Foggy,Agricultural Burning,Yes,Medium,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",37.2,31.0,2.813,Moderate,Yes,15
GAP-01738,2015-02-17,2015,2,Winter,Mexico,Monterrey,-33.9028,23.853,42787,28.3,64,Moderate,Advisory,40.87,69.94,17.43,23.06,2.67,104.73,72.64,68.54,0.3592,11.155,41.53,26.25,2.2,19.2,8.5,NW,1035.6,9.2,Hazy,Garbage Burning,No,Medium,Unusually sensitive people may experience minor respiratory symptoms,Mild asthma exacerbation,12.8,10.7,2.107,Low,Yes,15
GAP-01739,2020-01-31,2020,1,Winter,South Africa,Cape Town,-31.8963,61.1277,49039,40.5,205,Very Unhealthy,Emergency,105.18,165.89,173.07,78.8,4.7,127.4,28.04,29.55,0.7117,15.661,17.24,13.88,22.7,64.9,18.4,S,986.3,7.44,Windy,Sandstorm/Dust Storm,No,Low,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",41.0,34.2,2.551,High,Yes,15
GAP-01740,2018-10-13,2018,10,Autumn,Australia,Brisbane,47.8947,96.7598,6570,16.1,116,Unhealthy for Sensitive Groups,Watch,72.7,165.86,102.38,28.04,5.66,32.96,38.45,74.27,1.3833,14.505,16.69,19.64,26.3,55.3,26.3,E,962.4,8.55,Sunny,Shipping Ports,No,Very High,"Children, elderly, and people with lung/heart disease may experience health effects","Asthma, Bronchitis, Allergic Rhinitis",23.2,19.3,3.826,Moderate,Yes,15
GAP-01741,2022-06-29,2022,6,Summer,Canada,Toronto,-39.7411,-71.2037,9023,36.1,38,Good,None,17.09,31.94,3.75,12.23,1.3,107.41,55.84,32.78,0.4608,3.097,7.61,15.8,30.0,59.7,30.6,SW,985.3,9.53,Smoggy,Volcanic Activity,No,Low,No significant health effects,None,7.6,6.3,1.229,Low,Yes,15
GAP-01742,2021-02-03,2021,2,Winter,Saudi Arabia,Riyadh,47.7555,-122.7497,43714,59.9,186,Unhealthy,Warning,75.57,180.36,33.06,5.31,3.15,95.39,94.83,35.77,0.1273,4.739,5.33,7.28,27.2,60.6,12.0,E,980.9,7.67,Cloudy,Power Plants (Gas),Yes,Very High,Everyone may experience health effects; sensitive groups may experience serious effects,"COPD, Ischemic Heart Disease, Stroke Risk, Lung Irritation",37.2,31.0,0.598,Moderate,Yes,15
GAP-01743,2022-12-29,2022,12,Winter,Pakistan,Peshawar,-54.2708,-37.5167,29725,44.0,213,Very Unhealthy,Emergency,130.74,221.19,124.96,20.48,3.0,28.54,192.03,59.4,0.0862,5.583,33.09,12.07,27.3,76.8,1.6,S,990.5,7.34,Sunny,Agricultural Burning,No,High,Health alert: serious health effects for everyone; emergency conditions for sensitive groups,"Lung Cancer Risk, Heart Attack, Arrhythmia, Premature Death Risk",42.6,35.5,1.113,High,Yes,15
